datetime,label,additional_layers,pocket_attention,exclusion_set,number_of_parameters,third_layers_in_mlps,cross_attention,bilinear_fusion,adversarial_grl,adv_weight,adv_lambda,adv_deep,adv_lipid,adv_protein,adv_lambda_ramp,adv_lambda_ramp_by_fit,dann_family,dann_weight,dann_lambda,dann_class_conditional,dann_lambda_ramp,dann_lambda_ramp_by_fit,chem_prior,chem_neighbours,lipid_propensity_weight,chem_adversary,chem_weight,chem_lambda,chem_lambda_ramp,chem_lambda_ramp_by_fit,pocket_compat_prior,compatibility_input,compatibility_split_input,compat_input_parts,compat_extent_bins,pair_descriptors,pair_descriptor_pocket_shares,pair_descriptor_pocket_shares_split,pair_descriptor_pocket_shares_coarse,pair_descriptor_extent,pair_descriptor_occupancy,pair_descriptor_flatten,pair_descriptors_only,descriptors_head,two_pair_descriptors_paths,good_descriptors,bad_descriptors,descriptors_in_protein_lipid,no_embeddings,no_protein_geometry,lipid_path_handicap,lipid_path_weight,lipid_path_weight_ramp_epochs,balanced_lipid_classes,fast_attention,protein_self_attention,lipid_self_attention,mlp_in_place_of_sa,double_attention,single_gat_layer,geometric_transformer,geometric_ipa_chunk_size,transformer_conv,gine_conv,protein_gine_residual,attention_residual_gates,protein_gat_residual,structured_sparsity,sparsity_mode,sparsity_lambda,target_sparsity,sparsity_gate_ffn,sparsity_gate_heads,sparsity_gate_blocks,sparsity_gate_third_layer,sparsity_gate_cross_attention,gate_all_mlp_hidden,gate_all_mlp_layers,no_ffns,mlp_widths,bilevel,bilevel_dropout,bilevel_lr,concrete_dropout_reg,concrete_dropout_weight_reg,protein_disable_pre_sa_mlp,protein_disable_post_sa_mlp,lipid_disable_post_sa_mlp,protein_gat_graph_norm,protein_output_graph_norm,lipid_gat_graph_norm,lipid_output_graph_norm,m,final_m,dropout,final_dropout,lr,weight_decay,hiddim,ep,checkpoint_window,seed,excluded_groups,double_coldsplit,mixed_coldsplit,lipid_coldsplit,coldsplit_share,excluded_subgroups,balance_excluded_group_negatives,balance_negatives_by_family,balanced_proteins,balanced_batches,negatives_per_positive,hard_negative_mining,hard_negative_share,test_group,cold_split,lipid_only,protein_only,batch,num_workers,lipid_fragments_treatment,protein_pooling,lipid_concat,lipid_random_choice,lipid_fragments_mask,lipid_first_fragment_only,eval_average_candidates,eval_candidates_per_pair,lipid_isomers,lipid_graph_isomers,ordinary_prot_pooling,prot_attention_pos_bias,prot_pooling_by_pockets,prot_pos_bias_per_head,attention_by_pockets,pocket_attention_sites,pocket_attention_self,pocket_attention_cross,protein_pockets_only,protein_residue_subsample,proteinmpnn_replace_esm3,proteinmpnn_embedding_dim,esmif1_replace_esm3,esmif1_embedding_dim,saprot_replace_esm3,saprot_embedding_dim,protein_extra_node_features,pocket_descriptors,pocket_descriptor_count,pocket_descriptors_family_neutral,protein_node_feature_count,bidirectional_edges,tanimoto_weight,class_weights,protein_group_weight,protein_class_weight,protein_class_sqrt_weight,protein_balance_weight,grab_loss,pu_loss,disable_early_stopping,testmode,pu_rho,pu_unlabeled_positive_fraction,pu_beta,pu_gamma,pu_tau,pu_loss_cap,focal_loss,focal_gamma,logit_adjustment,logit_adjustment_tau,type_opt,plmon,plm_sequential_compression,plm_compression_dim,plm_compression_dims,buryon,loss_type,rank_within_protein,pool_type,attention_pooling,attention_pooling_pocket_bias,swe_pooling,swe_reference_points,swe_freeze_reference,use_esm3_v2_embeddings,rnabang_replace_esm3,rnabang_full_protein_encoder,rnabang_with_esm3,rnabang_residual_with_esm3,rnabang_frozen_node_adapter,rnabang_residue_type_embedding,rnabang_edge_current,rnabang_edge_topk_by_area,rnabang_edge_deepsets,rnabang_edge_pna,rnabang_edge_quantiles,rnabang_edge_set_transformer,rnabang_embedding_dim,act_fn,HEADS,lr_warmup_cosine,lr_warmup_epochs,lr_min_factor,swa,swa_start_frac,swa_lr,save_checkpoint,save_model,save_dynamics,save_model_in_dynamics,training_duration_sec,epochs_completed,checkpoint_epoch,checkpoint_valid_balanced_accuracy,checkpoint_valid_sensitivity,checkpoint_valid_specificity,checkpoint_train_sensitivity,checkpoint_train_specificity,checkpoint_rolling_valid_balanced_accuracy,max_valid_balanced_accuracy_epoch,max_valid_balanced_accuracy,best_valid_F1,final_train_balanced_accuracy,final_valid_balanced_accuracy,checkpoint_to_final_drop,mean_valid_balanced_accuracy,auc_valid_balanced_accuracy,valid_balanced_accuracy_std,min_train_loss,final_train_loss,min_valid_loss,final_valid_loss,train_loss_reduction,valid_loss_reduction,epochs_to_checkpoint,epochs_since_checkpoint,mean_train_valid_gap,max_train_valid_gap,overfitting_onset_epoch,overfitting_epochs,nan_epoch_count,collapse_epoch_count,converged,run_status,training_sec_per_epoch,time_to_checkpoint_sec,max_valid_epoch_F1,max_valid_epoch_loss,max_valid_epoch_sensitivity,max_valid_epoch_specificity,max_valid_epoch_train_valid_gap,max_valid_epoch_centered_window_balanced_accuracy_mean,top5_valid_balanced_accuracy_mean,peak_width_001,last10_valid_balanced_accuracy_mean,last10_valid_balanced_accuracy_std,post_best_balanced_accuracy_slope,valid_balanced_accuracy_oscillation,max_valid_epoch_min_class_recall,max_valid_epoch_class_recall_gap,max_valid_epoch_gmean_recall,collapse_fraction,discovered_widths,discovered_dropout,total,real_positive,real_negative,label_positive_fraction,predicted_positive,predicted_negative,prediction_positive_fraction,TP,FP,TN,FN,accuracy,sensitivity,precision,specificity,IoU,FAR,F1,balanced_accuracy,loss,tb_status,tb_train_points,tb_valid_points,tb_train_last_accuracy,tb_train_last_balanced_accuracy,tb_train_last_F1,tb_train_last_loss,tb_valid_last_accuracy,tb_valid_last_balanced_accuracy,tb_valid_last_F1,tb_valid_last_loss,tb_valid_best_balanced_accuracy,tb_valid_min_loss,tb_last_balanced_accuracy_gap,warnings
2026-08-26 16:55:02,descriptors_lipprop,0,1,groups_START,1042,0,1,0,0,1.0,1.0,0,1,1,0,0,0,1.0,1.0,1,0,0,0,15,1,0,1.0,1.0,0,0,0,0,0,"chain,clash",4,1,1,0,0,1,,0,0,1,,,,,,,0,0.1,50,0,1,1,1,,0,1,0,64,0,0,0,0,0,0,l0,0.0,,0,0,0,0,0,0,0,0,{},0,0,0.001,1e-05,1e-06,0,1,1,0,0,0,0,4,4,0.1,0.1,0.0001,0.01,8,120,5,0,"[""START""]",1,0,,0.8,[],0,0,1,1,2,0,0.5,,0,0,0,16,4,random_choice,attention_pos_bias,0,1,0,0,0,4,0,0,0,1,0,0,0,both,0,0,0,0,0,128,0,512,0,1280,0,1,13,,3,0,0,1,0,0,0,0,0,0,1,0,0.2,,0.0,1.0,1.0,inf,0,2.0,0,1.0,0,1,0,10,"[512,171,57]",1,cross_entropy,0,mean,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,leakyrelu,8,0,0,0.1,0,0.75,,0,0,0,1,295.350421,120,59,0.521419,0.312500,0.730337,0.682594,0.302048,0.521015,56,0.532216,0.370370,0.475256,0.482093,0.039326,0.496029,0.496071,0.013294,0.692491,0.694027,0.678010,0.693174,0.044144,-0.010300,59,61,-0.016706,0.049792,18,12,0,78,0,complete,2.461254,145.213957,0.186667,0.691747,0.109375,0.955056,-0.005765,0.516731,0.523894,2,0.490678,0.011920,-0.000467,0.006410,0.109375,0.845681,0.323202,0.650000,,,154,65,89,0.422078,43,111,0.279221,16,27,62,49,0.506494,0.246154,0.372093,0.696629,0.173913,0.303371,0.296296,0.471392,0.692798,ok,120,120,0.490330,0.475256,0.360000,0.694027,0.509804,0.482093,0.347826,0.693174,0.532216,0.678010,-0.006837,"undefined:pu_unlabeled_positive_fraction,swa_lr,target_sparsity"
2026-08-26 16:55:02,descriptors_lipprop,0,1,groups_START,1042,0,1,0,0,1.0,1.0,0,1,1,0,0,0,1.0,1.0,1,0,0,0,15,1,0,1.0,1.0,0,0,0,0,0,"chain,clash",4,1,1,0,0,1,,0,0,1,,,,,,,0,0.1,50,0,1,1,1,,0,1,0,64,0,0,0,0,0,0,l0,0.0,,0,0,0,0,0,0,0,0,{},0,0,0.001,1e-05,1e-06,0,1,1,0,0,0,0,4,4,0.1,0.1,0.0001,0.01,8,120,5,1,"[""START""]",1,0,,0.8,[],0,0,1,1,2,0,0.5,,0,0,0,16,4,random_choice,attention_pos_bias,0,1,0,0,0,4,0,0,0,1,0,0,0,both,0,0,0,0,0,128,0,512,0,1280,0,1,13,,3,0,0,1,0,0,0,0,0,0,1,0,0.2,,0.0,1.0,1.0,inf,0,2.0,0,1.0,0,1,0,10,"[512,171,57]",1,cross_entropy,0,mean,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,leakyrelu,8,0,0,0.1,0,0.75,,0,0,0,1,293.490573,120,93,0.553371,0.500000,0.606742,0.645051,0.360068,0.541450,83,0.553371,0.589862,0.501706,0.474544,0.078827,0.495976,0.496049,0.021163,0.692589,0.692879,0.692252,0.692252,0.006725,0.023979,93,27,0.006548,0.070622,46,14,0,45,1,complete,2.445755,227.455194,0.488550,0.692925,0.500000,0.606742,-0.032893,0.523244,0.548631,3,0.471304,0.014590,-0.002483,0.006182,0.500000,0.106742,0.550791,0.375000,,,154,65,89,0.422078,71,83,0.461039,31,40,49,34,0.519481,0.476923,0.436620,0.550562,0.295238,0.449438,0.455882,0.513742,0.692834,ok,120,120,0.481229,0.501706,0.419847,0.692879,0.516340,0.474544,0.274510,0.692252,0.553371,0.692252,0.027162,"undefined:pu_unlabeled_positive_fraction,swa_lr,target_sparsity"
2026-08-26 16:55:02,descriptors_lipprop,0,1,groups_START,1042,0,1,0,0,1.0,1.0,0,1,1,0,0,0,1.0,1.0,1,0,0,0,15,1,0,1.0,1.0,0,0,0,0,0,"chain,clash",4,1,1,0,0,1,,0,0,1,,,,,,,0,0.1,50,0,1,1,1,,0,1,0,64,0,0,0,0,0,0,l0,0.0,,0,0,0,0,0,0,0,0,{},0,0,0.001,1e-05,1e-06,0,1,1,0,0,0,0,4,4,0.1,0.1,0.0001,0.01,8,120,5,2,"[""START""]",1,0,,0.8,[],0,0,1,1,2,0,0.5,,0,0,0,16,4,random_choice,attention_pos_bias,0,1,0,0,0,4,0,0,0,1,0,0,0,both,0,0,0,0,0,128,0,512,0,1280,0,1,13,,3,0,0,1,0,0,0,0,0,0,1,0,0.2,,0.0,1.0,1.0,inf,0,2.0,0,1.0,0,1,0,10,"[512,171,57]",1,cross_entropy,0,mean,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,leakyrelu,8,0,0,0.1,0,0.75,,0,0,0,1,293.890668,120,7,0.568908,0.890625,0.247191,0.549488,0.399317,0.573999,3,0.580407,0.609626,0.572526,0.405636,0.163272,0.451396,0.451103,0.040383,0.691491,0.693176,0.691534,0.693755,0.000153,-0.002221,7,113,0.085742,0.167856,8,26,0,13,0,complete,2.449089,17.143622,0.597701,0.693152,0.812500,0.348315,-0.118803,0.570611,0.573999,4,0.418373,0.012553,-0.000826,0.011639,0.348315,0.464185,0.531983,0.108333,,,154,65,89,0.422078,137,17,0.889610,58,79,10,7,0.441558,0.892308,0.423358,0.112360,0.402778,0.887640,0.574257,0.502334,0.695894,ok,120,120,0.579067,0.572526,0.466859,0.693176,0.418301,0.405636,0.320611,0.693755,0.580407,0.691534,0.166890,"undefined:pu_unlabeled_positive_fraction,swa_lr,target_sparsity"
2026-08-26 16:55:02,descriptors_lipprop,0,1,groups_START,1042,0,1,0,0,1.0,1.0,0,1,1,0,0,0,1.0,1.0,1,0,0,0,15,1,0,1.0,1.0,0,0,0,0,0,"chain,clash",4,1,1,0,0,1,,0,0,1,,,,,,,0,0.1,50,0,1,1,1,,0,1,0,64,0,0,0,0,0,0,l0,0.0,,0,0,0,0,0,0,0,0,{},0,0,0.001,1e-05,1e-06,0,1,1,0,0,0,0,4,4,0.1,0.1,0.0001,0.01,8,120,5,3,"[""START""]",1,0,,0.8,[],0,0,1,1,2,0,0.5,,0,0,0,16,4,random_choice,attention_pos_bias,0,1,0,0,0,4,0,0,0,1,0,0,0,both,0,0,0,0,0,128,0,512,0,1280,0,1,13,,3,0,0,1,0,0,0,0,0,0,1,0,0.2,,0.0,1.0,1.0,inf,0,2.0,0,1.0,0,1,0,10,"[512,171,57]",1,cross_entropy,0,mean,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,leakyrelu,8,0,0,0.1,0,0.75,,0,0,0,1,292.294887,120,88,0.547314,0.296875,0.797753,0.529010,0.592150,0.547507,86,0.551703,0.400000,0.546075,0.545119,0.002195,0.534602,0.534704,0.015329,0.689538,0.691125,0.681316,0.688014,0.013385,-0.006213,88,32,0.001326,0.084049,16,8,0,10,1,complete,2.435791,214.349584,0.400000,0.688007,0.328125,0.775281,0.000345,0.547507,0.548192,23,0.539501,0.003553,-0.000107,0.003466,0.328125,0.447156,0.504370,0.083333,,,154,65,89,0.422078,39,115,0.253247,11,28,61,54,0.467532,0.169231,0.282051,0.685393,0.118280,0.314607,0.211538,0.427312,0.695412,ok,120,120,0.585893,0.546075,0.407166,0.691126,0.588235,0.545119,0.363636,0.688014,0.551703,0.681316,0.000956,"undefined:pu_unlabeled_positive_fraction,swa_lr,target_sparsity"
2026-08-26 16:55:02,descriptors_lipprop,0,1,groups_START,1042,0,1,0,0,1.0,1.0,0,1,1,0,0,0,1.0,1.0,1,0,0,0,15,1,0,1.0,1.0,0,0,0,0,0,"chain,clash",4,1,1,0,0,1,,0,0,1,,,,,,,0,0.1,50,0,1,1,1,,0,1,0,64,0,0,0,0,0,0,l0,0.0,,0,0,0,0,0,0,0,0,{},0,0,0.001,1e-05,1e-06,0,1,1,0,0,0,0,4,4,0.1,0.1,0.0001,0.01,8,120,5,4,"[""START""]",1,0,,0.8,[],0,0,1,1,2,0,0.5,,0,0,0,16,4,random_choice,attention_pos_bias,0,1,0,0,0,4,0,0,0,1,0,0,0,both,0,0,0,0,0,128,0,512,0,1280,0,1,13,,3,0,0,1,0,0,0,0,0,0,1,0,0.2,,0.0,1.0,1.0,inf,0,2.0,0,1.0,0,1,0,10,"[512,171,57]",1,cross_entropy,0,mean,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,leakyrelu,8,0,0,0.1,0,0.75,,0,0,0,1,287.607934,120,1,0.490344,0.531250,0.449438,0.761092,0.317406,0.490344,1,0.490344,0.462585,0.546928,0.458392,0.031952,0.459257,0.459130,0.006420,0.686041,0.688204,0.691187,0.696159,0.006166,0.000320,1,119,0.084450,0.127796,19,19,0,0,0,complete,2.396733,2.396733,0.462585,0.696479,0.531250,0.449438,0.048905,0.470827,0.479284,2,0.464861,0.008680,0.000023,0.004661,0.449438,0.081812,0.488635,0.000000,,,154,65,89,0.422078,85,69,0.551948,38,47,42,27,0.519481,0.584615,0.447059,0.471910,0.339286,0.528090,0.506667,0.528263,0.695699,ok,120,120,0.571104,0.546928,0.424427,0.688204,0.477124,0.458392,0.354839,0.696159,0.490344,0.691186,0.088536,"undefined:pu_unlabeled_positive_fraction,swa_lr,target_sparsity"
2026-08-26 16:55:02,descriptors_v2_lipprop,0,1,groups_START,1058,0,1,0,0,1.0,1.0,0,1,1,0,0,0,1.0,1.0,1,0,0,0,15,1,0,1.0,1.0,0,0,0,0,0,"chain,clash",4,1,1,1,0,1,,0,0,1,,,,,,,0,0.1,50,0,1,1,1,,0,1,0,64,0,0,0,0,0,0,l0,0.0,,0,0,0,0,0,0,0,0,{},0,0,0.001,1e-05,1e-06,0,1,1,0,0,0,0,4,4,0.1,0.1,0.0001,0.01,8,120,5,0,"[""START""]",1,0,,0.8,[],0,0,1,1,2,0,0.5,,0,0,0,16,4,random_choice,attention_pos_bias,0,1,0,0,0,4,0,0,0,1,0,0,0,both,0,0,0,0,0,128,0,512,0,1280,0,1,13,,3,0,0,1,0,0,0,0,0,0,1,0,0.2,,0.0,1.0,1.0,inf,0,2.0,0,1.0,0,1,0,8,"[512,171,57]",1,cross_entropy,0,add,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,leakyrelu,8,0,0,0.1,0,0.75,,0,0,0,0,293.912249,120,1,0.527300,0.234375,0.820225,0.249147,0.701365,0.527300,1,0.527300,0.429448,0.544369,0.405460,0.121840,0.408225,0.407736,0.041440,0.670760,0.670760,0.674584,0.708360,0.109240,-0.033775,1,119,0.128400,0.222238,2,23,0,0,1,complete,2.449269,2.449269,0.315789,0.674584,0.234375,0.820225,-0.052044,0.514513,0.523964,5,0.404020,0.003141,-0.000356,0.011320,0.234375,0.585850,0.438452,0.000000,,,154,65,89,0.422078,40,114,0.259740,14,26,63,51,0.500000,0.215385,0.350000,0.707865,0.153846,0.292135,0.266667,0.461625,0.696910,ok,120,120,0.631399,0.544369,0.338776,0.670761,0.464052,0.405460,0.068182,0.708360,0.527300,0.674584,0.138909,"undefined:pu_unlabeled_positive_fraction,swa_lr,target_sparsity"
2026-08-26 16:55:02,descriptors_v2_lipprop,0,1,groups_START,1058,0,1,0,0,1.0,1.0,0,1,1,0,0,0,1.0,1.0,1,0,0,0,15,1,0,1.0,1.0,0,0,0,0,0,"chain,clash",4,1,1,1,0,1,,0,0,1,,,,,,,0,0.1,50,0,1,1,1,,0,1,0,64,0,0,0,0,0,0,l0,0.0,,0,0,0,0,0,0,0,0,{},0,0,0.001,1e-05,1e-06,0,1,1,0,0,0,0,4,4,0.1,0.1,0.0001,0.01,8,120,5,1,"[""START""]",1,0,,0.8,[],0,0,1,1,2,0,0.5,,0,0,0,16,4,random_choice,attention_pos_bias,0,1,0,0,0,4,0,0,0,1,0,0,0,both,0,0,0,0,0,128,0,512,0,1280,0,1,13,,3,0,0,1,0,0,0,0,0,0,1,0,0.2,,0.0,1.0,1.0,inf,0,2.0,0,1.0,0,1,0,8,"[512,171,57]",1,cross_entropy,0,add,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,leakyrelu,8,0,0,0.1,0,0.75,,0,0,0,0,294.015485,120,53,0.509129,0.625000,0.393258,0.508532,0.535836,0.508023,78,0.530636,0.567010,0.599829,0.460499,0.048631,0.475455,0.475604,0.024543,0.672059,0.672059,0.690361,0.701743,0.060213,0.049091,53,67,0.074189,0.158246,5,34,0,0,0,complete,2.450129,129.856839,0.503401,0.693840,0.578125,0.483146,-0.002479,0.488606,0.528897,6,0.478046,0.021353,0.000127,0.024999,0.483146,0.094979,0.528506,0.000000,,,154,65,89,0.422078,88,66,0.571429,34,54,35,31,0.448052,0.523077,0.386364,0.393258,0.285714,0.606742,0.444444,0.458168,0.697934,ok,120,120,0.590444,0.599829,0.505495,0.672059,0.418301,0.460499,0.508287,0.701743,0.530636,0.690361,0.139330,"undefined:pu_unlabeled_positive_fraction,swa_lr,target_sparsity"
2026-08-26 16:55:02,descriptors_v2_lipprop,0,1,groups_START,1058,0,1,0,0,1.0,1.0,0,1,1,0,0,0,1.0,1.0,1,0,0,0,15,1,0,1.0,1.0,0,0,0,0,0,"chain,clash",4,1,1,1,0,1,,0,0,1,,,,,,,0,0.1,50,0,1,1,1,,0,1,0,64,0,0,0,0,0,0,l0,0.0,,0,0,0,0,0,0,0,0,{},0,0,0.001,1e-05,1e-06,0,1,1,0,0,0,0,4,4,0.1,0.1,0.0001,0.01,8,120,5,2,"[""START""]",1,0,,0.8,[],0,0,1,1,2,0,0.5,,0,0,0,16,4,random_choice,attention_pos_bias,0,1,0,0,0,4,0,0,0,1,0,0,0,both,0,0,0,0,0,128,0,512,0,1280,0,1,13,,3,0,0,1,0,0,0,0,0,0,1,0,0.2,,0.0,1.0,1.0,inf,0,2.0,0,1.0,0,1,0,8,"[512,171,57]",1,cross_entropy,0,add,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,leakyrelu,8,0,0,0.1,0,0.75,,0,0,0,0,294.658694,120,4,0.554424,0.187500,0.921348,0.078498,0.964164,0.551615,3,0.560042,0.605769,0.564846,0.453739,0.100685,0.497187,0.497194,0.036815,0.686981,0.687956,0.681406,0.690087,0.249623,0.014541,4,116,0.030778,0.135840,4,32,0,13,1,complete,2.455489,9.821956,0.292683,0.686026,0.187500,0.932584,-0.048097,0.550421,0.553511,4,0.490537,0.033159,0.000046,0.036177,0.187500,0.745084,0.418162,0.108333,,,154,65,89,0.422078,14,140,0.090909,12,2,87,53,0.642857,0.184615,0.857143,0.977528,0.179104,0.022472,0.303797,0.581072,0.683295,ok,120,120,0.519909,0.564846,0.492788,0.687956,0.464052,0.453739,0.378788,0.690087,0.560042,0.681406,0.111107,"undefined:pu_unlabeled_positive_fraction,swa_lr,target_sparsity"
2026-08-26 16:55:02,descriptors_v2_lipprop,0,1,groups_START,1058,0,1,0,0,1.0,1.0,0,1,1,0,0,0,1.0,1.0,1,0,0,0,15,1,0,1.0,1.0,0,0,0,0,0,"chain,clash",4,1,1,1,0,1,,0,0,1,,,,,,,0,0.1,50,0,1,1,1,,0,1,0,64,0,0,0,0,0,0,l0,0.0,,0,0,0,0,0,0,0,0,{},0,0,0.001,1e-05,1e-06,0,1,1,0,0,0,0,4,4,0.1,0.1,0.0001,0.01,8,120,5,3,"[""START""]",1,0,,0.8,[],0,0,1,1,2,0,0.5,,0,0,0,16,4,random_choice,attention_pos_bias,0,1,0,0,0,4,0,0,0,1,0,0,0,both,0,0,0,0,0,128,0,512,0,1280,0,1,13,,3,0,0,1,0,0,0,0,0,0,1,0,0.2,,0.0,1.0,1.0,inf,0,2.0,0,1.0,0,1,0,8,"[512,171,57]",1,cross_entropy,0,add,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,leakyrelu,8,0,0,0.1,0,0.75,,0,0,0,0,296.250539,120,17,0.549860,0.875000,0.224719,0.498294,0.590444,0.544733,16,0.549860,0.592593,0.566553,0.440748,0.109112,0.496528,0.496646,0.030212,0.674076,0.678397,0.698961,0.703855,0.075297,0.015365,17,103,0.057952,0.161799,7,33,0,0,0,complete,2.468754,41.968826,0.592593,0.706365,0.875000,0.224719,-0.028528,0.538044,0.544733,4,0.451255,0.024594,-0.000671,0.017873,0.224719,0.650281,0.443429,0.000000,,,154,65,89,0.422078,133,21,0.863636,58,75,14,7,0.467532,0.892308,0.436090,0.157303,0.414286,0.842697,0.585859,0.524806,0.715734,ok,120,120,0.579067,0.566553,0.455882,0.678397,0.418301,0.440748,0.453988,0.703855,0.549860,0.698961,0.125805,"undefined:pu_unlabeled_positive_fraction,swa_lr,target_sparsity"
2026-08-26 16:55:02,descriptors_no_extent_coarse_add_lipprop,0,1,groups_lipocalin,1034,0,1,0,0,1.0,1.0,0,1,1,0,0,0,1.0,1.0,1,0,0,0,15,1,0,1.0,1.0,0,0,0,0,0,"chain,clash",4,1,1,0,1,0,,0,0,1,,,,,,,0,0.1,50,0,1,1,1,,0,1,0,64,0,0,0,0,0,0,l0,0.0,,0,0,0,0,0,0,0,0,{},0,0,0.001,1e-05,1e-06,0,1,1,0,0,0,0,4,4,0.1,0.1,0.0001,0.01,8,120,5,0,"[""lipocalin""]",1,0,,0.8,[],0,0,1,1,2,0,0.5,,0,0,0,16,4,random_choice,attention_pos_bias,0,1,0,0,0,4,0,0,0,1,0,0,0,both,0,0,0,0,0,128,0,512,0,1280,0,1,13,,3,0,0,1,0,0,0,0,0,0,1,0,0.2,,0.0,1.0,1.0,inf,0,2.0,0,1.0,0,1,0,10,"[512,171,57]",1,cross_entropy,0,add,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,leakyrelu,8,0,0,0.1,0,0.75,,0,0,0,1,331.327006,120,53,0.652778,0.611111,0.708333,0.639144,0.500000,0.648611,62,0.659722,0.556962,0.538226,0.520833,0.138889,0.535069,0.535335,0.069467,0.692250,0.692572,0.675130,0.690038,0.119223,0.071429,62,58,0.005151,0.151440,2,15,0,18,0,complete,2.761058,146.336094,0.556962,0.694112,0.611111,0.708333,-0.090150,0.644444,0.654167,7,0.484028,0.019654,-0.002525,0.015114,0.611111,0.097222,0.657929,0.150000,,,108,36,72,0.333333,49,59,0.453704,24,25,47,12,0.657407,0.666667,0.489796,0.652778,0.393443,0.347222,0.564706,0.659722,0.693225,ok,120,120,0.569827,0.538226,0.407303,0.692572,0.666667,0.520833,0.142857,0.690037,0.659722,0.675130,0.017393,"undefined:pu_unlabeled_positive_fraction,swa_lr,target_sparsity;class_imbalance>=1.5"
2026-08-26 16:55:02,descriptors_no_extent_coarse_add_lipprop,0,1,groups_lipocalin,1034,0,1,0,0,1.0,1.0,0,1,1,0,0,0,1.0,1.0,1,0,0,0,15,1,0,1.0,1.0,0,0,0,0,0,"chain,clash",4,1,1,0,1,0,,0,0,1,,,,,,,0,0.1,50,0,1,1,1,,0,1,0,64,0,0,0,0,0,0,l0,0.0,,0,0,0,0,0,0,0,0,{},0,0,0.001,1e-05,1e-06,0,1,1,0,0,0,0,4,4,0.1,0.1,0.0001,0.01,8,120,5,1,"[""lipocalin""]",1,0,,0.8,[],0,0,1,1,2,0,0.5,,0,0,0,16,4,random_choice,attention_pos_bias,0,1,0,0,0,4,0,0,0,1,0,0,0,both,0,0,0,0,0,128,0,512,0,1280,0,1,13,,3,0,0,1,0,0,0,0,0,0,1,0,0.2,,0.0,1.0,1.0,inf,0,2.0,0,1.0,0,1,0,10,"[512,171,57]",1,cross_entropy,0,add,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,leakyrelu,8,0,0,0.1,0,0.75,,0,0,0,1,310.610202,120,64,0.527778,0.166667,0.888889,0.486239,0.637615,0.527778,40,0.527778,0.303030,0.531346,0.513889,0.013889,0.506539,0.506536,0.013546,0.687978,0.695958,0.601727,0.673844,0.162252,-0.072116,64,56,0.047468,0.114169,5,20,0,3,1,complete,2.588418,165.658774,0.181818,0.669100,0.111111,0.944444,0.019623,0.508333,0.527778,29,0.511806,0.009343,-0.000002,0.011204,0.111111,0.833333,0.323942,0.025000,,,108,36,72,0.333333,15,93,0.138889,10,5,67,26,0.712963,0.277778,0.666667,0.930556,0.243902,0.069444,0.392157,0.604167,0.665164,ok,120,120,0.567788,0.531346,0.394286,0.695958,0.648148,0.513889,0.173913,0.673844,0.527778,0.601727,0.017457,"undefined:pu_unlabeled_positive_fraction,swa_lr,target_sparsity;class_imbalance>=1.5"
